host_time,session_id,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta,sample_dt_ms,yaw_deg,target_deg,yaw_rate_dps,turn_error_deg,turn_effort,left_pwm,right_pwm,servo_ccr,turn_phase,fault_code
1790315574.4576015,1,ENC,2178773,5,,0,0,0,,,,,,,,,,
1790315574.4790418,1,ENC,2178793,5,,0,0,0,,,,,,,,,,
1790315574.4986005,1,ENC,2178813,5,,0,0,0,,,,,,,,,,
1790315574.5183823,1,ENC,2178833,5,,0,0,0,,,,,,,,,,
1790315574.5382571,1,ENC,2178853,5,,0,0,0,,,,,,,,,,
1790315574.5581627,1,ENC,2178873,5,,0,0,0,,,,,,,,,,
1790315574.578009,1,ENC,2178893,5,,0,0,0,,,,,,,,,,
1790315574.597985,1,ENC,2178913,5,,0,0,0,,,,,,,,,,
1790315574.6178358,1,ENC,2178933,5,,0,0,0,,,,,,,,,,
1790315574.6398118,1,ENC,2178953,5,,0,0,0,,,,,,,,,,
1790315574.6575978,1,ENC,2178973,5,,0,0,0,,,,,,,,,,
1790315574.6762729,1,ENC,2178993,5,,0,0,0,,,,,,,,,,
1790315574.697351,1,ENC,2179013,5,,0,0,0,,,,,,,,,,
1790315574.7172742,1,ENC,2179033,5,,0,0,0,,,,,,,,,,
1790315574.7370431,1,ENC,2179053,5,,0,0,0,,,,,,,,,,
1790315574.7569585,1,ENC,2179073,5,,0,0,0,,,,,,,,,,
1790315574.7767692,1,ENC,2179093,5,,0,0,0,,,,,,,,,,
1790315574.7974198,1,ENC,2179113,5,,0,0,0,,,,,,,,,,
1790315574.816646,1,ENC,2179133,5,,0,0,0,,,,,,,,,,
1790315574.8364654,1,ENC,2179153,5,,0,0,0,,,,,,,,,,
1790315574.8563595,1,ENC,2179173,5,,0,0,0,,,,,,,,,,
1790315574.874967,1,ENC,2179193,5,,0,0,0,,,,,,,,,,
1790315574.8961735,1,ENC,2179213,5,,0,0,0,,,,,,,,,,
1790315574.916107,1,ENC,2179233,5,,0,0,0,,,,,,,,,,
1790315574.9357793,1,ENC,2179253,5,,0,0,0,,,,,,,,,,
1790315574.9564483,1,ENC,2179273,5,,0,0,0,,,,,,,,,,
1790315574.9755604,1,ENC,2179293,5,,0,0,0,,,,,,,,,,
1790315574.995403,1,ENC,2179313,5,,0,0,0,,,,,,,,,,
1790315575.0152876,1,ENC,2179333,5,,0,0,0,,,,,,,,,,
1790315575.0352325,1,ENC,2179353,5,,0,0,0,,,,,,,,,,
1790315575.0552351,1,ENC,2179373,5,,0,0,0,,,,,,,,,,
1790315575.0749934,1,ENC,2179393,5,,0,0,0,,,,,,,,,,
1790315575.0936313,1,ENC,2179413,5,,0,0,0,,,,,,,,,,
1790315575.1148665,1,ENC,2179433,5,,0,0,0,,,,,,,,,,
1790315575.1346533,1,ENC,2179453,5,,0,0,0,,,,,,,,,,
1790315575.1545486,1,ENC,2179473,5,,0,0,0,,,,,,,,,,
1790315575.1743894,1,ENC,2179493,5,,0,0,0,,,,,,,,,,
1790315575.194262,1,ENC,2179513,5,,0,0,0,,,,,,,,,,
1790315575.2146568,1,ENC,2179533,5,,0,0,0,,,,,,,,,,
1790315575.2339633,1,ENC,2179553,5,,0,0,0,,,,,,,,,,
